RFID GATES,PAPER GATES,RFID EMPLOYEES,PAPER EMPLOYEES,person,traffic status,gate_type,wait time
2,2,1,2,id_7558,high,RFID,45.18
2,2,1,2,id_7559,high,paper,10.33
2,2,1,2,id_756,high,RFID,276.7
2,2,1,2,id_7560,high,RFID,53.980000000000004
2,2,1,2,id_7561,high,RFID,55.56
2,2,1,2,id_7562,high,RFID,45.900000000000006
2,2,1,2,id_7563,high,RFID,53.28
2,2,1,2,id_7564,high,RFID,59.379999999999995
2,2,1,2,id_7565,high,paper,13.09
2,2,1,2,id_7566,high,RFID,57.129999999999995
2,2,1,2,id_7567,high,RFID,60.64
2,2,1,2,id_7568,high,RFID,57.97
2,2,1,2,id_7569,high,RFID,59.6
2,2,1,2,id_757,high,RFID,286.66999999999996
2,2,1,2,id_7570,high,paper,12.52
2,2,1,2,id_7571,high,paper,11.04
2,2,1,2,id_7572,high,RFID,55.18
2,2,1,2,id_7573,high,paper,22.6
2,2,1,2,id_7574,high,RFID,57.27
2,2,1,2,id_7575,high,RFID,55.83
2,2,1,2,id_7576,high,paper,15.74
2,2,1,2,id_7577,high,RFID,60.94
2,2,1,2,id_7578,high,paper,22.56
2,2,1,2,id_7579,high,RFID,48.89
2,2,1,2,id_758,high,RFID,280.06
2,2,1,2,id_7580,high,paper,11.58
2,2,1,2,id_7581,high,RFID,53.58
2,2,1,2,id_7582,high,RFID,58.91
2,2,1,2,id_7583,high,RFID,58.730000000000004
2,2,1,2,id_7584,high,RFID,69.39
2,2,1,2,id_7585,high,paper,17.060000000000002
2,2,1,2,id_7586,high,RFID,62.27
2,2,1,2,id_7587,high,RFID,63.26
2,2,1,2,id_7588,high,RFID,58.44
2,2,1,2,id_7589,high,RFID,62.53
2,2,1,2,id_759,high,paper,15.59
2,2,1,2,id_7590,high,RFID,57.04
2,2,1,2,id_7591,high,RFID,63.99
2,2,1,2,id_7592,high,RFID,60.160000000000004
2,2,1,2,id_7593,high,RFID,67.84
2,2,1,2,id_7594,high,RFID,60.06
2,2,1,2,id_7595,high,RFID,67.71
2,2,1,2,id_7596,high,RFID,66.72
2,2,1,2,id_7597,high,RFID,70.6
2,2,1,2,id_7598,high,RFID,68.39
2,2,1,2,id_7599,high,paper,13.23
2,2,1,2,id_76,low,paper,14.89
2,2,1,2,id_760,high,paper,35.64
2,2,1,2,id_7600,high,RFID,77.64
2,2,1,2,id_7601,high,RFID,74.5
2,2,1,2,id_7602,high,RFID,85.35
2,2,1,2,id_7603,high,RFID,77.8
2,2,1,2,id_7604,high,paper,15.44
2,2,1,2,id_7605,high,RFID,77.68
2,2,1,2,id_7606,high,RFID,78.06
2,2,1,2,id_7607,high,paper,18.45
2,2,1,2,id_7608,high,RFID,82.03
2,2,1,2,id_7609,high,paper,11.63
2,2,1,2,id_761,high,RFID,284.93
2,2,1,2,id_7610,high,RFID,75.52
2,2,1,2,id_7611,high,RFID,80.03
2,2,1,2,id_7612,high,RFID,79.28999999999999
2,2,1,2,id_7613,high,RFID,87.5
2,2,1,2,id_7614,high,RFID,87.5
2,2,1,2,id_7615,high,RFID,93.74
2,2,1,2,id_7616,high,paper,13.15
2,2,1,2,id_7617,high,RFID,81.47
2,2,1,2,id_7618,high,paper,12.25
2,2,1,2,id_7619,high,paper,19.91
2,2,1,2,id_762,high,paper,19.509999999999998
2,2,1,2,id_7620,high,RFID,80.52000000000001
2,2,1,2,id_7621,high,paper,20.04
2,2,1,2,id_7622,high,RFID,87.04
2,2,1,2,id_7623,high,RFID,83.00999999999999
2,2,1,2,id_7624,high,RFID,92.69
2,2,1,2,id_7625,high,RFID,98.36000000000001
2,2,1,2,id_7626,high,RFID,90.93
2,2,1,2,id_7627,high,RFID,98.07
2,2,1,2,id_7628,high,RFID,101.48
2,2,1,2,id_7629,high,RFID,99.47
2,2,1,2,id_763,high,RFID,280.62
2,2,1,2,id_7630,high,RFID,100.08
2,2,1,2,id_7631,high,paper,14.72
2,2,1,2,id_7632,high,paper,24.11
2,2,1,2,id_7633,high,paper,13.77
2,2,1,2,id_7634,high,paper,23.310000000000002
2,2,1,2,id_7635,high,RFID,103.27000000000001
2,2,1,2,id_7636,high,paper,32.87
2,2,1,2,id_7637,high,paper,33.769999999999996
2,2,1,2,id_7638,high,paper,39.43
2,2,1,2,id_7639,high,RFID,88.66
2,2,1,2,id_764,high,RFID,293.13
2,2,1,2,id_7640,high,RFID,92.17
2,2,1,2,id_7641,high,paper,38.91
2,2,1,2,id_7642,high,paper,47.5
2,2,1,2,id_7643,high,RFID,93.94999999999999
2,2,1,2,id_7644,high,RFID,102.74000000000001
2,2,1,2,id_7645,high,RFID,87.15
2,2,1,2,id_7646,high,RFID,95.64
2,2,1,2,id_7647,high,RFID,101.97
2,2,1,2,id_7648,high,RFID,95.11
2,2,1,2,id_7649,high,RFID,102.33
2,2,1,2,id_765,high,RFID,302.28999999999996
2,2,1,2,id_7650,high,paper,17.95
2,2,1,2,id_7651,high,paper,27.580000000000002
2,2,1,2,id_7652,high,RFID,89.28
2,2,1,2,id_7653,high,paper,35.0
2,2,1,2,id_7654,high,RFID,93.98
2,2,1,2,id_7655,high,RFID,89.06
2,2,1,2,id_7656,high,paper,17.77
2,2,1,2,id_7657,high,paper,34.849999999999994
2,2,1,2,id_7658,high,RFID,92.82
2,2,1,2,id_7659,high,RFID,93.65
2,2,1,2,id_766,high,RFID,287.47999999999996
2,2,1,2,id_7660,high,RFID,95.21000000000001
2,2,1,2,id_7661,high,RFID,100.52
2,2,1,2,id_7662,high,RFID,103.33999999999999
2,2,1,2,id_7663,high,RFID,107.7
2,2,1,2,id_7664,high,RFID,113.22
2,2,1,2,id_7665,high,RFID,108.03999999999999
2,2,1,2,id_7666,high,RFID,120.85
2,2,1,2,id_7667,high,paper,12.04
2,2,1,2,id_7668,high,paper,23.130000000000003
2,2,1,2,id_7669,high,RFID,103.56
2,2,1,2,id_767,high,RFID,303.57
2,2,1,2,id_7670,high,RFID,110.24000000000001
2,2,1,2,id_7671,high,RFID,112.97
2,2,1,2,id_7672,high,paper,18.82
2,2,1,2,id_7673,high,RFID,114.42
2,2,1,2,id_7674,high,RFID,106.58
2,2,1,2,id_7675,high,paper,14.54
2,2,1,2,id_7676,high,paper,23.18
2,2,1,2,id_7677,high,RFID,112.6
2,2,1,2,id_7678,high,RFID,110.71000000000001
2,2,1,2,id_7679,high,RFID,117.30999999999999
2,2,1,2,id_768,high,RFID,310.46999999999997
2,2,1,2,id_7680,high,RFID,110.46000000000001
2,2,1,2,id_7681,high,RFID,117.66
2,2,1,2,id_7682,high,RFID,124.06
2,2,1,2,id_7683,high,RFID,126.16999999999999
2,2,1,2,id_7684,high,RFID,127.35
2,2,1,2,id_7685,high,RFID,133.10999999999999
2,2,1,2,id_7686,high,paper,14.55
2,2,1,2,id_7687,high,RFID,114.41
2,2,1,2,id_7688,high,RFID,123.67
2,2,1,2,id_7689,high,paper,11.14
2,2,1,2,id_769,high,RFID,316.65000000000003
2,2,1,2,id_7690,high,paper,25.87
2,2,1,2,id_7691,high,paper,14.0
2,2,1,2,id_7692,high,RFID,115.82
2,2,1,2,id_7693,high,RFID,126.85
2,2,1,2,id_7694,high,paper,23.16
2,2,1,2,id_7695,high,RFID,118.24
2,2,1,2,id_7696,high,RFID,123.53999999999999
2,2,1,2,id_7697,high,RFID,120.83000000000001
2,2,1,2,id_7698,high,RFID,127.59
2,2,1,2,id_7699,high,RFID,128.58
2,2,1,2,id_77,low,RFID,8.3
2,2,1,2,id_770,high,RFID,290.97
2,2,1,2,id_7700,high,paper,15.36
2,2,1,2,id_7701,high,RFID,132.95000000000002
2,2,1,2,id_7702,high,RFID,134.06
2,2,1,2,id_7703,high,paper,11.700000000000001
2,2,1,2,id_7704,high,RFID,138.67000000000002
2,2,1,2,id_7705,high,RFID,135.76
2,2,1,2,id_7706,high,RFID,149.42000000000002
2,2,1,2,id_7707,high,RFID,141.43
2,2,1,2,id_7708,high,RFID,151.42
2,2,1,2,id_7709,high,RFID,155.57
2,2,1,2,id_771,high,RFID,295.22
2,2,1,2,id_7710,high,RFID,150.45000000000002
2,2,1,2,id_7711,high,RFID,158.06
2,2,1,2,id_7712,high,paper,12.7
2,2,1,2,id_7713,high,RFID,147.29000000000002
2,2,1,2,id_7714,high,RFID,158.29999999999998
2,2,1,2,id_7715,high,RFID,151.62
2,2,1,2,id_7716,high,RFID,167.51
2,2,1,2,id_7717,high,RFID,158.08999999999997
2,2,1,2,id_7718,high,paper,14.870000000000001
2,2,1,2,id_7719,high,RFID,172.21
2,2,1,2,id_772,high,RFID,322.34
2,2,1,2,id_7720,high,paper,16.61
2,2,1,2,id_7721,high,paper,21.07
2,2,1,2,id_7722,high,paper,30.62
2,2,1,2,id_7723,high,paper,24.73
2,2,1,2,id_7724,high,paper,55.08
2,2,1,2,id_7725,high,RFID,145.18
2,2,1,2,id_7726,high,RFID,167.9
2,2,1,2,id_7727,high,paper,42.61
2,2,1,2,id_7728,high,RFID,173.32
2,2,1,2,id_7729,high,RFID,146.48999999999998
2,2,1,2,id_773,high,paper,15.040000000000001
2,2,1,2,id_7730,high,RFID,151.66
2,2,1,2,id_7731,high,RFID,177.52
2,2,1,2,id_7732,high,RFID,188.55
2,2,1,2,id_7733,high,RFID,157.56
2,2,1,2,id_7734,high,RFID,191.8
2,2,1,2,id_7735,high,RFID,163.33999999999997
2,2,1,2,id_7736,high,RFID,194.28
2,2,1,2,id_7737,high,RFID,168.31
2,2,1,2,id_7738,high,paper,39.480000000000004
2,2,1,2,id_7739,high,paper,46.35
2,2,1,2,id_774,high,paper,21.46
2,2,1,2,id_7740,high,RFID,188.59
2,2,1,2,id_7741,high,paper,44.88
2,2,1,2,id_7742,high,RFID,163.18
2,2,1,2,id_7743,high,RFID,191.07000000000002
2,2,1,2,id_7744,high,paper,50.129999999999995
2,2,1,2,id_7745,high,RFID,196.63
2,2,1,2,id_7746,high,RFID,160.5
2,2,1,2,id_7747,high,RFID,164.05
2,2,1,2,id_7748,high,RFID,171.85999999999999
2,2,1,2,id_7749,high,paper,38.25
2,2,1,2,id_775,high,RFID,328.43
2,2,1,2,id_7750,high,RFID,192.71
2,2,1,2,id_7751,high,paper,46.07000000000001
2,2,1,2,id_7752,high,RFID,173.99
2,2,1,2,id_7753,high,RFID,193.65
2,2,1,2,id_7754,high,RFID,201.55
2,2,1,2,id_7755,high,RFID,175.5
2,2,1,2,id_7756,high,RFID,182.54
2,2,1,2,id_7757,high,RFID,207.96
2,2,1,2,id_7758,high,RFID,215.01
2,2,1,2,id_7759,high,RFID,184.39000000000001
2,2,1,2,id_776,high,RFID,298.89000000000004
2,2,1,2,id_7760,high,RFID,217.09
2,2,1,2,id_7761,high,RFID,189.81
2,2,1,2,id_7762,high,RFID,197.97
2,2,1,2,id_7763,high,paper,29.58
2,2,1,2,id_7764,high,RFID,217.64000000000001
2,2,1,2,id_7765,high,RFID,203.67999999999998
2,2,1,2,id_7766,high,RFID,222.79
2,2,1,2,id_7767,high,RFID,231.74
2,2,1,2,id_7768,high,RFID,208.52
2,2,1,2,id_7769,high,RFID,235.76
2,2,1,2,id_777,high,RFID,330.57
2,2,1,2,id_7770,high,RFID,209.94
2,2,1,2,id_7771,high,RFID,237.34
2,2,1,2,id_7772,high,RFID,220.20000000000002
2,2,1,2,id_7773,high,RFID,242.35999999999999
2,2,1,2,id_7774,high,paper,18.55
2,2,1,2,id_7775,high,RFID,222.81
2,2,1,2,id_7776,high,RFID,228.06
2,2,1,2,id_7777,high,paper,20.020000000000003
2,2,1,2,id_7778,high,RFID,241.81
2,2,1,2,id_7779,high,RFID,237.07
2,2,1,2,id_778,high,RFID,301.31
2,2,1,2,id_7780,high,paper,18.7
2,2,1,2,id_7781,high,RFID,247.56
2,2,1,2,id_7782,high,RFID,237.14
2,2,1,2,id_7783,high,paper,16.42
2,2,1,2,id_7784,high,RFID,242.08
2,2,1,2,id_7785,high,paper,15.92
2,2,1,2,id_7786,high,paper,26.27
2,2,1,2,id_7787,high,RFID,236.10999999999999
2,2,1,2,id_7788,high,RFID,228.70000000000002
2,2,1,2,id_7789,high,RFID,235.49
2,2,1,2,id_779,high,RFID,305.25
2,2,1,2,id_7790,high,paper,24.990000000000002
2,2,1,2,id_7791,high,RFID,241.63
2,2,1,2,id_7792,high,RFID,226.03
2,2,1,2,id_7793,high,RFID,232.39000000000001
2,2,1,2,id_7794,high,paper,16.81
2,2,1,2,id_7795,high,RFID,241.1
2,2,1,2,id_7796,high,RFID,247.57999999999998
2,2,1,2,id_7797,high,RFID,239.89
2,2,1,2,id_7798,high,RFID,245.07
2,2,1,2,id_7799,high,paper,21.0
2,2,1,2,id_78,low,RFID,5.15
2,2,1,2,id_780,high,paper,16.73
2,2,1,2,id_7800,high,RFID,247.32
2,2,1,2,id_7801,high,paper,16.84
2,2,1,2,id_7802,high,RFID,243.13000000000002
2,2,1,2,id_7803,high,paper,26.72
2,2,1,2,id_7804,high,RFID,250.88
2,2,1,2,id_7805,high,RFID,258.47
2,2,1,2,id_7806,high,RFID,240.88
2,2,1,2,id_7807,high,RFID,247.61
2,2,1,2,id_7808,high,paper,31.91
2,2,1,2,id_7809,high,paper,15.4
2,2,1,2,id_781,high,paper,13.94
2,2,1,2,id_7810,high,RFID,254.75
2,2,1,2,id_7811,high,paper,26.75
2,2,1,2,id_7812,high,RFID,252.92999999999998
2,2,1,2,id_7813,high,paper,37.97
2,2,1,2,id_7814,high,RFID,257.63
2,2,1,2,id_7815,high,RFID,267.36
2,2,1,2,id_7816,high,RFID,258.54
2,2,1,2,id_7817,high,paper,35.629999999999995
2,2,1,2,id_7818,high,paper,51.17
2,2,1,2,id_7819,high,paper,48.72
2,2,1,2,id_782,high,RFID,319.27
2,2,1,2,id_7820,high,RFID,265.03999999999996
2,2,1,2,id_7821,high,RFID,249.72
2,2,1,2,id_7822,high,RFID,259.12
2,2,1,2,id_7823,high,paper,45.27
2,2,1,2,id_7824,high,RFID,266.28
2,2,1,2,id_7825,high,RFID,273.60999999999996
2,2,1,2,id_7826,high,RFID,258.95
2,2,1,2,id_7827,high,RFID,276.03
2,2,1,2,id_7828,high,RFID,292.58
2,2,1,2,id_7829,high,RFID,295.56
2,2,1,2,id_783,high,paper,21.14
2,2,1,2,id_7830,high,RFID,304.26
2,2,1,2,id_7831,high,RFID,272.43
2,2,1,2,id_7832,high,RFID,312.89
2,2,1,2,id_7833,high,paper,25.119999999999997
2,2,1,2,id_7834,high,paper,38.91
2,2,1,2,id_7835,high,paper,34.7
2,2,1,2,id_7836,high,paper,45.6
2,2,1,2,id_7837,high,RFID,272.65000000000003
2,2,1,2,id_7838,high,RFID,281.87
2,2,1,2,id_7839,high,RFID,289.56
2,2,1,2,id_784,high,RFID,339.51000000000005
2,2,1,2,id_7840,high,paper,48.63
2,2,1,2,id_7841,high,RFID,303.45
2,2,1,2,id_7842,high,RFID,310.05
2,2,1,2,id_7843,high,RFID,288.98
2,2,1,2,id_7844,high,paper,40.019999999999996
2,2,1,2,id_7845,high,paper,56.940000000000005
2,2,1,2,id_7846,high,RFID,294.22999999999996
2,2,1,2,id_7847,high,RFID,313.29
2,2,1,2,id_7848,high,paper,55.849999999999994
2,2,1,2,id_7849,high,RFID,315.47
2,2,1,2,id_785,high,paper,20.21
2,2,1,2,id_7850,high,RFID,296.02
2,2,1,2,id_7851,high,RFID,325.42999999999995
2,2,1,2,id_7852,high,RFID,301.43
2,2,1,2,id_7853,high,RFID,311.83
2,2,1,2,id_7854,high,RFID,331.16999999999996
2,2,1,2,id_7855,high,RFID,317.31
2,2,1,2,id_7856,high,paper,53.46
2,2,1,2,id_7857,high,RFID,334.2
2,2,1,2,id_7858,high,RFID,316.07
2,2,1,2,id_7859,high,paper,44.59
2,2,1,2,id_786,high,RFID,299.58
2,2,1,2,id_7860,high,RFID,336.99
2,2,1,2,id_7861,high,RFID,314.6
2,2,1,2,id_7862,high,RFID,338.19
2,2,1,2,id_7863,high,paper,49.28
2,2,1,2,id_7864,high,paper,43.99
2,2,1,2,id_7865,high,paper,59.0
2,2,1,2,id_7866,high,RFID,340.2
2,2,1,2,id_7867,high,RFID,350.19
2,2,1,2,id_7868,high,paper,54.4
2,2,1,2,id_7869,high,paper,67.78
2,2,1,2,id_787,high,paper,30.67
2,2,1,2,id_7870,high,RFID,310.19
2,2,1,2,id_7871,high,RFID,318.19
2,2,1,2,id_7872,high,RFID,329.13
2,2,1,2,id_7873,high,RFID,350.79
2,2,1,2,id_7874,high,RFID,354.51000000000005
2,2,1,2,id_7875,high,RFID,328.95
2,2,1,2,id_7876,high,RFID,359.40999999999997
2,2,1,2,id_7877,high,RFID,364.49
2,2,1,2,id_7878,high,RFID,333.56
2,2,1,2,id_7879,high,paper,48.71
2,2,1,2,id_788,high,RFID,342.86
2,2,1,2,id_7880,high,paper,58.73
2,2,1,2,id_7881,high,paper,55.61
2,2,1,2,id_7882,high,paper,66.88
2,2,1,2,id_7883,high,RFID,337.94
2,2,1,2,id_7884,high,paper,79.09
2,2,1,2,id_7885,high,RFID,359.36
2,2,1,2,id_7886,high,RFID,334.79
2,2,1,2,id_7887,high,RFID,362.2
2,2,1,2,id_7888,high,RFID,365.72999999999996
2,2,1,2,id_7889,high,RFID,342.5
2,2,1,2,id_789,high,RFID,296.22999999999996
2,2,1,2,id_7890,high,paper,65.17
2,2,1,2,id_7891,high,RFID,370.23999999999995
2,2,1,2,id_7892,high,RFID,344.84999999999997
2,2,1,2,id_7893,high,paper,72.93
2,2,1,2,id_7894,high,RFID,349.49
2,2,1,2,id_7895,high,paper,64.78
2,2,1,2,id_7896,high,paper,75.53
2,2,1,2,id_7897,high,RFID,361.91999999999996
2,2,1,2,id_7898,high,paper,70.5
2,2,1,2,id_7899,high,RFID,369.61
2,2,1,2,id_79,low,paper,14.7
2,2,1,2,id_790,high,paper,18.200000000000003
2,2,1,2,id_7900,high,paper,83.99
2,2,1,2,id_7901,high,RFID,349.47
2,2,1,2,id_7902,high,RFID,354.3
2,2,1,2,id_7903,high,RFID,375.35
2,2,1,2,id_7904,high,RFID,379.45
2,2,1,2,id_7905,high,paper,76.06
2,2,1,2,id_7906,high,paper,89.63000000000001
2,2,1,2,id_7907,high,RFID,355.61
2,2,1,2,id_7908,high,RFID,380.09999999999997
2,2,1,2,id_7909,high,RFID,362.13000000000005
2,2,1,2,id_791,high,paper,38.07
2,2,1,2,id_7910,high,paper,75.73
2,2,1,2,id_7911,high,paper,89.65
2,2,1,2,id_7912,high,RFID,353.77
2,2,1,2,id_7913,high,RFID,371.47
2,2,1,2,id_7914,high,RFID,354.41
2,2,1,2,id_7915,high,RFID,373.25
2,2,1,2,id_7916,high,RFID,379.52000000000004
2,2,1,2,id_7917,high,paper,65.71000000000001
2,2,1,2,id_7918,high,RFID,353.40999999999997
2,2,1,2,id_7919,high,paper,75.47
2,2,1,2,id_792,high,paper,32.8
2,2,1,2,id_7920,high,RFID,378.33
2,2,1,2,id_7921,high,RFID,357.95
2,2,1,2,id_7922,high,paper,74.51
2,2,1,2,id_7923,high,paper,82.58
2,2,1,2,id_7924,high,RFID,380.11
2,2,1,2,id_7925,high,paper,81.91
2,2,1,2,id_7926,high,RFID,352.83000000000004
2,2,1,2,id_7927,high,RFID,361.79
2,2,1,2,id_7928,high,RFID,379.96
2,2,1,2,id_7929,high,paper,89.49000000000001
2,2,1,2,id_793,high,RFID,296.99
2,2,1,2,id_7930,high,RFID,366.47
2,2,1,2,id_7931,high,RFID,381.18
2,2,1,2,id_7932,high,paper,76.72
2,2,1,2,id_7933,high,RFID,390.96000000000004
2,2,1,2,id_7934,high,paper,96.69
2,2,1,2,id_7935,high,RFID,370.07
2,2,1,2,id_7936,high,paper,85.68
2,2,1,2,id_7937,high,paper,104.59
2,2,1,2,id_7938,high,paper,95.15
2,2,1,2,id_7939,high,RFID,360.77
2,2,1,2,id_794,high,paper,49.5
2,2,1,2,id_7940,high,paper,109.08
2,2,1,2,id_7941,high,RFID,375.68
2,2,1,2,id_7942,high,RFID,380.91
2,2,1,2,id_7943,high,RFID,364.8
2,2,1,2,id_7944,high,RFID,380.47999999999996
2,2,1,2,id_7945,high,paper,93.85
2,2,1,2,id_7946,high,RFID,365.62
2,2,1,2,id_7947,high,RFID,386.17
2,2,1,2,id_7948,high,paper,107.03
2,2,1,2,id_7949,high,RFID,365.25
2,2,1,2,id_795,high,RFID,332.75
2,2,1,2,id_7950,high,RFID,371.83
2,2,1,2,id_7951,high,RFID,385.06
2,2,1,2,id_7952,high,paper,93.07
2,2,1,2,id_7953,high,RFID,385.77
2,2,1,2,id_7954,high,RFID,368.65000000000003
2,2,1,2,id_7955,high,paper,99.69999999999999
2,2,1,2,id_7956,high,RFID,365.07
2,2,1,2,id_7957,high,RFID,382.93
2,2,1,2,id_7958,high,RFID,366.17
2,2,1,2,id_7959,high,paper,99.86
2,2,1,2,id_796,high,paper,36.33
2,2,1,2,id_7960,high,RFID,364.9
2,2,1,2,id_7961,high,RFID,368.0
2,2,1,2,id_7962,high,RFID,375.46
2,2,1,2,id_7963,high,RFID,372.15999999999997
2,2,1,2,id_7964,high,paper,76.43
2,2,1,2,id_7965,high,RFID,375.08
2,2,1,2,id_7966,high,RFID,375.1
2,2,1,2,id_7967,high,RFID,381.05
2,2,1,2,id_7968,high,RFID,379.46000000000004
2,2,1,2,id_7969,high,RFID,387.35
2,2,1,2,id_797,high,RFID,299.78999999999996
2,2,1,2,id_7970,high,RFID,381.01
2,2,1,2,id_7971,high,RFID,389.71999999999997
2,2,1,2,id_7972,high,RFID,394.33000000000004
2,2,1,2,id_7973,high,paper,79.97
2,2,1,2,id_7974,high,RFID,389.4
2,2,1,2,id_7975,high,RFID,396.04
2,2,1,2,id_7976,high,RFID,398.09000000000003
2,2,1,2,id_7977,high,RFID,403.62
2,2,1,2,id_7978,high,paper,84.0
2,2,1,2,id_7979,high,paper,81.92
2,2,1,2,id_798,high,RFID,340.95000000000005
2,2,1,2,id_7980,high,RFID,404.79
2,2,1,2,id_7981,high,RFID,401.76
2,2,1,2,id_7982,high,paper,83.77000000000001
2,2,1,2,id_7983,high,paper,83.36
2,2,1,2,id_7984,high,paper,97.66
2,2,1,2,id_7985,high,paper,97.03999999999999
2,2,1,2,id_7986,high,RFID,401.59000000000003
2,2,1,2,id_7987,high,RFID,393.03000000000003
2,2,1,2,id_7988,high,RFID,397.56
2,2,1,2,id_7989,high,RFID,397.34999999999997
2,2,1,2,id_799,high,RFID,346.32
2,2,1,2,id_7990,high,paper,95.27
2,2,1,2,id_7991,high,RFID,401.55
2,2,1,2,id_7992,high,paper,93.69
2,2,1,2,id_7993,high,paper,107.05
2,2,1,2,id_7994,high,paper,106.91
2,2,1,2,id_7995,high,RFID,397.57
2,2,1,2,id_7996,high,RFID,402.53999999999996
2,2,1,2,id_7997,high,RFID,395.57
2,2,1,2,id_7998,high,RFID,403.45
2,2,1,2,id_7999,high,paper,104.03
2,2,1,2,id_8,low,paper,13.87
2,2,1,2,id_80,low,RFID,10.93
2,2,1,2,id_800,high,paper,42.18
2,2,1,2,id_8000,high,paper,103.68
2,2,1,2,id_8001,high,RFID,396.57
2,2,1,2,id_8002,high,RFID,405.61
2,2,1,2,id_8003,high,RFID,400.08
2,2,1,2,id_8004,high,RFID,408.85
2,2,1,2,id_8005,high,RFID,406.49
2,2,1,2,id_8006,high,paper,120.06
2,2,1,2,id_8007,high,paper,105.93
2,2,1,2,id_8008,high,RFID,412.03000000000003
2,2,1,2,id_8009,high,paper,112.16
2,2,1,2,id_801,high,RFID,298.84000000000003
2,2,1,2,id_8010,high,paper,123.67
2,2,1,2,id_8011,high,RFID,404.69
2,2,1,2,id_8012,high,RFID,414.59
2,2,1,2,id_8013,high,RFID,417.01
2,2,1,2,id_8014,high,RFID,417.66
2,2,1,2,id_8015,high,RFID,418.40000000000003
2,2,1,2,id_8016,high,RFID,419.72
2,2,1,2,id_8017,high,RFID,424.36
2,2,1,2,id_8018,high,RFID,424.97999999999996
2,2,1,2,id_8019,high,RFID,430.86999999999995
2,2,1,2,id_802,high,RFID,345.03
2,2,1,2,id_8020,high,paper,107.82000000000001
2,2,1,2,id_8021,high,paper,125.81
2,2,1,2,id_8022,high,paper,135.74
2,2,1,2,id_8023,high,paper,126.39
2,2,1,2,id_8024,high,RFID,423.71000000000004
2,2,1,2,id_8025,high,RFID,428.85
2,2,1,2,id_8026,high,RFID,425.40000000000003
2,2,1,2,id_8027,high,RFID,427.87
2,2,1,2,id_8028,high,paper,140.68
2,2,1,2,id_8029,high,RFID,432.01
2,2,1,2,id_803,high,RFID,295.68
2,2,1,2,id_8030,high,paper,123.28999999999999
2,2,1,2,id_8031,high,RFID,434.96999999999997
2,2,1,2,id_8032,high,RFID,428.78999999999996
2,2,1,2,id_8033,high,RFID,439.32
2,2,1,2,id_8034,high,RFID,434.92999999999995
2,2,1,2,id_8035,high,RFID,443.95
2,2,1,2,id_8036,high,RFID,443.38
2,2,1,2,id_8037,high,RFID,443.6
2,2,1,2,id_8038,high,RFID,440.90999999999997
2,2,1,2,id_8039,high,RFID,450.23
2,2,1,2,id_804,high,RFID,301.13
2,2,1,2,id_8040,high,RFID,478.13
2,2,1,2,id_8041,high,paper,112.53
2,2,1,2,id_8042,high,RFID,481.96000000000004
2,2,1,2,id_8043,high,RFID,453.01
2,2,1,2,id_8044,high,RFID,462.46
2,2,1,2,id_8045,high,RFID,486.8
2,2,1,2,id_8046,high,RFID,497.46999999999997
2,2,1,2,id_8047,high,RFID,467.2
2,2,1,2,id_8048,high,RFID,500.04
2,2,1,2,id_8049,high,paper,108.22
2,2,1,2,id_805,high,paper,39.480000000000004
2,2,1,2,id_8050,high,paper,119.75
2,2,1,2,id_8051,high,RFID,464.66999999999996
2,2,1,2,id_8052,high,RFID,501.11
2,2,1,2,id_8053,high,RFID,467.49
2,2,1,2,id_8054,high,RFID,501.62
2,2,1,2,id_8055,high,RFID,469.27
2,2,1,2,id_8056,high,RFID,506.3
2,2,1,2,id_8057,high,RFID,470.14
2,2,1,2,id_8058,high,RFID,474.86
2,2,1,2,id_8059,high,RFID,481.67
2,2,1,2,id_806,high,RFID,338.34999999999997
2,2,1,2,id_8060,high,RFID,502.19
2,2,1,2,id_8061,high,RFID,510.15000000000003
2,2,1,2,id_8062,high,RFID,488.6
2,2,1,2,id_8063,high,RFID,496.34000000000003
2,2,1,2,id_8064,high,RFID,497.14
2,2,1,2,id_8065,high,RFID,510.01
2,2,1,2,id_8066,high,paper,70.42
2,2,1,2,id_8067,high,RFID,518.73
2,2,1,2,id_8068,high,RFID,529.1
2,2,1,2,id_8069,high,paper,81.08
2,2,1,2,id_807,high,paper,24.13
2,2,1,2,id_8070,high,RFID,498.71999999999997
2,2,1,2,id_8071,high,RFID,510.57
2,2,1,2,id_8072,high,RFID,517.67
2,2,1,2,id_8073,high,RFID,529.53
2,2,1,2,id_8074,high,paper,85.37
2,2,1,2,id_8075,high,RFID,521.08
2,2,1,2,id_8076,high,RFID,536.39
2,2,1,2,id_8077,high,paper,82.14
2,2,1,2,id_8078,high,RFID,523.8499999999999
2,2,1,2,id_8079,high,paper,89.1
2,2,1,2,id_808,high,RFID,346.38
2,2,1,2,id_8080,high,RFID,530.7399999999999
2,2,1,2,id_8081,high,RFID,533.3100000000001
2,2,1,2,id_8082,high,RFID,520.6899999999999
2,2,1,2,id_8083,high,RFID,536.34
2,2,1,2,id_8084,high,paper,77.62
2,2,1,2,id_8085,high,RFID,522.68
2,2,1,2,id_8086,high,paper,84.67
2,2,1,2,id_8087,high,RFID,534.3199999999999
2,2,1,2,id_8088,high,paper,84.68
2,2,1,2,id_8089,high,RFID,525.49
2,2,1,2,id_809,high,RFID,352.12
